conversation_id,text,person_id,time
FirstGame_Series Elastic_5,So finding more variables like Fletcher said,joseph h,10/1/13 10:10
FirstGame_Series Elastic_5,Yes,amirah u,10/1/13 10:11
FirstGame_Series Elastic_5,so our next task is conducting more research?,cameron k,10/1/13 10:11
FirstGame_Series Elastic_5,so our next task is conducting more research?,cameron k,10/1/13 10:11
FirstGame_Series Elastic_5,Yes,fletcher l,10/1/13 10:11
FirstGame_Series Elastic_5,Wait I agree with Camerons question,joseph h,10/1/13 10:11
FirstGame_Series Elastic_5,Yes,kevin g,10/1/13 10:11
FirstGame_Pneumatic_4,"@Peter: also consider the way that each battery decides to apply it's charge to the unit as a whole, if it doesn't apply enough at one time then it may be useful to the suit for a longer period of time yet unable to allow for a change in pressure necessar",joseph k,10/1/13 10:12
FirstGame_Pneumatic_4,or climbing,joseph k,10/1/13 10:12
FirstGame_Pneumatic_4,"yes, ready to move on",joseph k,10/1/13 10:12
FirstGame_Pneumatic_4,yeah,peter h,10/1/13 10:12
FirstGame_Pneumatic_5,I think so,carl b,10/1/13 10:12
FirstGame_Pneumatic_5,Yes,mitchell h,10/1/13 10:12
FirstGame_Pneumatic_5,I am ready.,robert z,10/1/13 10:12
FirstGame_Series Elastic_5,We forgot about Peter,joseph h,10/1/13 10:18
FirstGame_Pneumatic_4,I am having a problem submitting this notebook?,joseph k,10/1/13 10:19
FirstGame_Pneumatic_5,I do not seem to have a worklog to edit for this latest assessment.,robert z,10/1/13 10:19
FirstGame_Pneumatic_5,"Use the ""notebook""",carl b,10/1/13 10:20
FirstGame_Pneumatic_5,"Nevermind, it just took a little time.",robert z,10/1/13 10:20
FirstGame_Pneumatic_4,There is no submit button,joseph k,10/1/13 10:21
FirstGame_Pneumatic_4,alright,joseph k,10/1/13 10:22
FirstGame_Pneumatic_4,It says it is submitted and witnessed and I received an email confirming it,joseph k,10/1/13 10:23
FirstGame_Pneumatic_5,thanks it is now working,joseph k,10/1/13 10:25
FirstGame_Series Elastic_5,"Working on it, almost done.",fletcher l,10/1/13 10:30
FirstGame_Series Elastic_5,Did you get receive it?,fletcher l,10/1/13 10:32
FirstGame_Series Elastic_5,Ok,fletcher l,10/1/13 10:33
FirstGame_Series Elastic_5,Thanks,fletcher l,10/1/13 10:34
FirstGame_Series Elastic_5,"Sorry team. Again I was experiencing many technical difficulties this class period. However, I found that the NiCd battery was the best overall, and the strain-gauge is the best control sensor",peter s,10/1/13 14:02
FirstGame_Electric_7,I submitted it last night,akash v,10/3/13 9:37
FirstGame_PAM_7,worklog for which assignment?,amelia n,10/3/13 9:37
FirstGame_PAM_7,I made a notebook for the internal consultants but now I cant seem to find it and consequently make a worklog,amelia n,10/3/13 9:40
FirstGame_PAM_7,i just submitted my work log. Now onto the Assessment request,amalia x,10/3/13 9:43
FirstGame_PAM_7,ok,amalia x,10/3/13 9:44
FirstGame_PAM_7,ok,amelia n,10/3/13 9:44
FirstGame_Series Elastic_5,I have not gotten an email either,peter s,10/3/13 9:44
FirstGame_Series Elastic_7,Just got it,joseph h,10/3/13 9:44
FirstGame_Electric_7,So do we only look at the electric acuator or all three types,akash v,10/3/13 9:46
FirstGame_PAM_7,"alright, and that is based off of the internal consultants requests?",amelia n,10/3/13 9:46
FirstGame_Electric_7,The descriptions and technical specifications page says that the electric actuator has high agility and a fairly low payload.,brandon l,10/3/13 9:48
FirstGame_Electric_7,The descriptions and technical specifications page says that the electric actuator has high agility and a fairly low payload.,brandon l,10/3/13 9:48
FirstGame_PAM_7,"Will I be able to learn more about the ""PAM"" actuator from the link in the email from Vendant?",amelia n,10/3/13 9:48
FirstGame_Series Elastic_7,So we each need to pick one consultant,joseph h,10/3/13 9:48
FirstGame_Series Elastic_7,Anybody have any preferences?,joseph h,10/3/13 9:48
FirstGame_PAM_7,"Alright, sounds good",amelia n,10/3/13 9:49
FirstGame_Series Elastic_7,Not really,cameron k,10/3/13 9:49
FirstGame_Series Elastic_7,Not really,cameron k,10/3/13 9:49
FirstGame_Series Elastic_7,One of the consultants is going to have two of us,joseph h,10/3/13 9:49
FirstGame_Electric_7,I think the electric actuator has a high payload,akash v,10/3/13 9:50
FirstGame_Series Elastic_7,I am online,cameron k,10/3/13 9:50
FirstGame_Series Elastic_7,I am online,cameron k,10/3/13 9:50
FirstGame_Series Elastic_7,I can do DaShawn Edwards the biomedical engineer,joseph h,10/3/13 9:50
FirstGame_Electric_7,I will have the medical side with DaShawn Edwards,akash v,10/3/13 9:51
FirstGame_Electric_7,I agree with Brandon. near the end of the page it mentions that it generates less force due to its very quick acceleration.,alexander b,10/3/13 9:51
FirstGame_PAM_7,I would Like marketing and sales please,amalia x,10/3/13 9:51
FirstGame_PAM_7,I,tiffany x,10/3/13 9:51
FirstGame_PAM_7,I will focus on quality,tiffany x,10/3/13 9:51
FirstGame_Series Elastic_7,I will take meredith yamasaki-nolan in marketing and sales,fletcher l,10/3/13 9:51
FirstGame_Series Elastic_7,So who does everybody else want?,joseph h,10/3/13 9:51
FirstGame_Electric_7,I will take Benjamin Taylor,alexander b,10/3/13 9:52
FirstGame_Electric_7,Meredith Yamasaki-Nolan wants a low cost and high agility. This actuator seems to have a high agility and its cost is the second lowest. I think I'll work with her.,brandon l,10/3/13 9:52
FirstGame_Electric_7,Meredith Yamasaki-Nolan wants a low cost and high agility. This actuator seems to have a high agility and its cost is the second lowest. I think I'll work with her.,brandon l,10/3/13 9:52
FirstGame_PAM_7,ok- with that being said I would like to look at DaShawn with bio med and risk,amelia n,10/3/13 9:52
FirstGame_Series Elastic_7,I can take meredith yamasaki-nolan,fletcher l,10/3/13 9:52
FirstGame_Electric_7,@Brandon: Oh wait I see what you are looking at,akash v,10/3/13 9:53
FirstGame_PAM_7,"Oh, sorry, Meredith Yamasaki-Nolan",amalia x,10/3/13 9:53
FirstGame_PAM_7,and then I look specifically at DaShawn,amelia n,10/3/13 9:53
FirstGame_PAM_7,"Oh, Paulo Henriquez\",tiffany x,10/3/13 9:53
FirstGame_Series Elastic_7,"Ill do Paulo Henriquez, the qulity engineer",cameron k,10/3/13 9:53
FirstGame_Series Elastic_7,"Ill do Paulo Henriquez, the qulity engineer",cameron k,10/3/13 9:53
FirstGame_Series Elastic_7,I can do laura rivers,fletcher l,10/3/13 9:53
FirstGame_Series Elastic_7,Okay so we still have benjamin and laura open,joseph h,10/3/13 9:53
FirstGame_Electric_7,I'm kind of confused on what we are supposed to actually do with the consultants we chose,akash v,10/3/13 9:54
FirstGame_PAM_7,so is that all @justin?,amelia n,10/3/13 9:54
FirstGame_Series Elastic_7,I will do laura,fletcher l,10/3/13 9:54
FirstGame_Series Elastic_7,I will do laura,fletcher l,10/3/13 9:54
FirstGame_Series Elastic_7,I'll do Benjamin,kevin g,10/3/13 9:54
FirstGame_Electric_7,@Akash: The email seems to say that we evaluate the actuators based on the factors the consultant wants.,brandon l,10/3/13 9:56
FirstGame_Electric_7,@Akash: The email seems to say that we evaluate the actuators based on the factors the consultant wants.,brandon l,10/3/13 9:56
FirstGame_Electric_7,So we pretty much do the same thing we did last work day but this time we say what the consultants would say about the electric actuator,akash v,10/3/13 9:57
FirstGame_Electric_7,@Justin Kim: ok thanks,akash v,10/3/13 9:57
FirstGame_Series Elastic_7,What sources is everyone reading?,joseph h,10/3/13 9:57
FirstGame_Series Elastic_7,"Im reading ""Actuator Descriptions and Technical Specifications""",cameron k,10/3/13 10:00
FirstGame_Series Elastic_7,"Im reading ""Actuator Descriptions and Technical Specifications""",cameron k,10/3/13 10:00
FirstGame_Series Elastic_7,Are you reading any of the pneumatic or electric level performance metrics?,joseph h,10/3/13 10:04
FirstGame_Series Elastic_7,"Also ""The Effect of Exoskeleton Range of Motion on Series Elastic Actuated System Level Performance Metrics""",kevin g,10/3/13 10:04
FirstGame_Series Elastic_7,I'm sorry for signing in late. I had problems with my internet connection.,amirah u,10/3/13 10:07
FirstGame_Series Elastic_7,Is there any part left for me to read?,amirah u,10/3/13 10:07
FirstGame_Series Elastic_7,I think we only have to evaluate the series elastic and then compare different combinations of other parts and materials with it,kevin g,10/3/13 10:07
FirstGame_Series Elastic_7,Are you sure Kevin? in the email Vedant says record the affects of each actuator?,joseph h,10/3/13 10:08
FirstGame_Series Elastic_7,And Amirah read the email and then look up the info for Laura,joseph h,10/3/13 10:08
FirstGame_Series Elastic_7,"Okay, will do",amirah u,10/3/13 10:09
FirstGame_Series Elastic_7,With each actuator or just the series elastic?,joseph h,10/3/13 10:10
FirstGame_PAM_7,will we be receiving an email regarding our next assignment?,amelia n,10/3/13 10:22
FirstGame_Electric_7,Does it talk about the RPN of any of these actuators somewhere,akash v,10/3/13 10:23
FirstGame_PAM_7,(the design of the prototypes?),amelia n,10/3/13 10:23
FirstGame_PAM_7,I thought I just submitted my recap of the the meeting,amelia n,10/3/13 10:27
FirstGame_PAM_7,you would like me to re write what I have written because it it not in depth enough or you simply have not received it?,amelia n,10/3/13 10:29
FirstGame_PAM_7,sorry I'm confused because I submitted it 13 minutes ago,amelia n,10/3/13 10:29
FirstGame_PAM_7,I resubmitted,amelia n,10/3/13 10:31
FirstGame_PAM_7,is this required for right now? or is it acceptable for me to work on this on my own? (have to go to class),amelia n,10/3/13 10:34
FirstGame_PAM_7,"By citing sources, we are just citing the specific technical document being referred to, right?",tiffany x,10/3/13 10:35
FirstGame_PAM_7,"Ok, great",tiffany x,10/3/13 10:48
FirstGame_PAM_7,"I'm unable to submit notebooks, however they are saved.",tiffany x,10/3/13 12:08
FirstGame_PAM_7,I reviewed and witnessed your notebook entry. Your research and recommendations will be invaluable as we move forward with the design process.,amalia x,10/3/13 13:19
FirstGame_PAM_7,"This is what Vedant sent me. Did I do something wrong? Should I go back and do more research so that it is ""valuable",amalia x,10/3/13 13:20
FirstGame_PAM_7,Maybe he just wants you to revise.....I'm not really sure though,tiffany x,10/3/13 20:22
FirstGame_PAM_7,Maybe he just wants you to revise.....I'm not really sure though,tiffany x,10/3/13 20:22
FirstGame_PAM_7,You're further than I am. My notebooks entries won't even submit...,tiffany x,10/3/13 20:23
FirstGame_PAM_7,Thanks! I was very worried!,amalia x,10/5/13 20:10
FirstGame_PAM_7,good morning everyone,amelia n,10/8/13 9:34
FirstGame_Pneumatic_9,How did everyone's designs turn out?,peter h,10/8/13 9:41
FirstGame_Pneumatic_9,The five designs I created would allow us to test for ROM and Material as variables.,robert z,10/8/13 9:41
FirstGame_Pneumatic_9,Similarly to Robert mine test best for seeing how ROM effects the skeleton's performance,joseph k,10/8/13 9:42
FirstGame_Series Elastic_7,I am also waiting for the next task.,amirah u,10/8/13 9:42
FirstGame_Pneumatic_9,Okay so I have a question about the design process. Was there any resource describing the 6 different ROM?,peter h,10/8/13 9:43
FirstGame_Electric_9,Alright I just did I believe,alexander b,10/8/13 9:44
